case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
3236,7,5,4,6600,7200,400,450,700,300,450,300,450,400,450,700,150,450,150,450,400,400,700,150,400,150,450
3237,7,5,3,5400,5400,700,700,700,200,400,200,400,700,700,700,150,400,200,400,700,700,700,150,400,200,400
3238,8,6,3,6600,6000,400,400,400,300,450,300,450,400,400,400,150,400,150,400,400,400,400,150,400,150,400
3239,8,9,3,6000,6600,400,400,400,300,450,300,450,400,400,400,300,450,300,450,400,400,400,150,400,150,400
3240,7,9,5,7200,4200,500,750,750,400,750,400,750,500,750,750,400,750,400,750,500,750,750,250,750,250,750
3241,8,10,5,4200,4200,500,500,650,250,400,250,400,500,500,650,150,400,150,400,500,500,550,150,400,150,400
3242,8,10,5,3600,4200,750,750,750,250,650,350,700,750,750,750,150,400,350,700,650,750,750,150,400,200,400
3243,10,9,3,6600,3600,700,700,700,150,400,150,400,700,700,700,150,400,150,400,650,650,700,150,400,150,400
3244,6,10,3,4800,6000,600,600,600,400,750,400,750,600,600,600,400,750,400,750,550,550,550,200,600,200,600
3245,9,9,3,4800,6600,650,650,650,300,700,300,700,650,650,650,150,400,150,400,650,650,650,150,400,150,400
3246,8,9,4,6600,4200,650,650,700,200,400,200,400,650,650,700,150,400,200,400,650,650,700,150,400,200,400
3247,6,5,4,3600,7200,400,400,550,350,700,350,700,400,400,500,350,700,350,700,400,400,500,200,450,350,700
3248,8,8,4,6000,4800,400,400,400,350,750,350,750,400,400,400,350,750,350,750,400,400,400,150,400,250,400
3249,10,10,3,6000,6000,650,650,650,250,750,250,750,500,500,500,250,750,250,750,500,500,500,200,400,200,450
3250,10,5,5,4800,7200,750,750,750,150,450,200,550,750,750,750,150,450,200,550,700,750,750,150,450,200,550
3251,6,7,4,4200,4200,600,600,600,150,400,150,400,600,600,600,150,400,150,400,550,600,600,150,400,150,400
3252,8,8,3,4800,6000,800,800,800,250,500,300,650,800,800,800,150,400,150,400,500,800,800,150,400,150,400
3253,6,10,3,6600,4800,700,700,700,400,600,400,600,700,700,700,400,600,400,600,600,600,600,250,400,250,400
3254,10,7,5,4200,7200,450,450,450,400,800,400,800,450,450,450,300,600,300,600,450,450,450,300,600,300,600
3255,8,9,3,5400,6600,700,700,700,400,650,400,650,700,700,700,400,650,400,650,700,700,700,400,650,400,650
3256,9,6,4,4200,4200,750,750,750,250,750,250,750,750,750,750,250,750,250,750,750,750,750,250,750,250,750
3257,9,6,5,4200,4200,550,550,550,300,650,300,650,550,550,550,300,650,300,650,550,550,550,200,400,300,650
3258,9,7,5,4800,4800,600,600,600,250,400,400,700,600,600,600,250,400,400,700,550,550,600,150,400,400,700
3259,9,8,5,6000,3600,750,750,750,150,450,150,450,750,750,750,150,400,150,450,750,750,750,150,400,150,450
3260,10,9,3,3600,5400,450,450,650,350,750,350,750,450,450,650,350,750,350,750,450,450,650,350,750,350,750
3261,6,7,3,4800,6000,700,700,700,400,700,400,700,700,700,700,250,400,250,400,400,400,400,250,400,250,400
3262,7,7,4,6000,6000,700,700,700,200,400,300,600,700,700,700,200,400,300,600,700,700,700,200,400,300,600
3263,9,7,4,6000,3600,700,700,700,200,500,300,600,450,450,450,200,500,300,600,450,450,450,200,500,300,600
3264,8,5,5,6600,6000,800,800,800,200,450,200,450,500,500,500,200,450,200,450,500,500,500,200,400,200,450
3265,6,5,4,4200,3600,550,550,550,300,450,300,450,550,550,550,150,400,150,400,550,550,550,150,400,150,400
3266,10,8,4,3600,7200,600,600,600,150,450,150,450,600,600,600,150,450,150,450,400,400,600,150,450,150,450
3267,6,10,4,5400,3600,800,800,800,300,800,300,800,800,800,800,150,450,150,450,800,800,800,150,450,150,450
3268,9,5,5,4800,3600,750,750,750,150,400,150,400,600,600,600,150,400,150,400,450,450,450,150,400,150,400
3269,6,10,5,6000,4800,700,700,700,200,400,200,400,450,450,700,150,400,150,400,400,450,700,150,400,150,400
3270,6,8,5,5400,4800,450,650,650,300,700,300,700,450,650,650,200,500,200,500,450,650,650,200,500,200,500
3271,6,8,4,5400,3600,400,400,400,200,550,200,550,400,400,400,150,400,200,550,400,400,400,150,400,200,550
3272,9,9,5,6600,4200,500,500,500,200,400,250,450,400,450,450,200,400,250,450,400,450,450,150,400,150,400
3273,9,8,5,6600,7200,400,400,400,200,400,200,400,400,400,400,200,400,200,400,400,400,400,200,400,200,400
3274,10,10,4,5400,6600,650,650,650,300,800,300,800,650,650,650,150,400,300,800,650,650,650,150,400,300,800
3275,10,9,5,6000,6600,650,650,650,250,500,250,500,650,650,650,200,400,250,500,650,650,650,200,400,250,500
3276,7,10,5,6000,3600,400,400,400,150,400,250,500,400,400,400,150,400,250,500,400,400,400,150,400,250,500
3277,8,6,3,3600,4800,600,600,600,150,450,150,450,400,600,600,150,400,150,450,400,600,600,150,400,150,450
3278,8,9,3,5400,5400,400,400,400,200,400,300,500,400,400,400,150,400,300,500,400,400,400,150,400,300,500
3279,10,10,5,4800,3600,500,500,500,200,450,400,600,400,500,500,200,450,400,600,400,450,500,200,400,400,600
3280,7,7,5,5400,5400,550,550,550,150,400,150,400,550,550,550,150,400,150,400,550,550,550,150,400,150,400
3281,7,8,4,4800,7200,750,750,800,300,800,300,800,750,750,800,300,800,300,800,750,750,800,300,800,300,800
3282,9,9,3,5400,3600,650,650,650,350,700,350,700,650,650,650,350,700,350,700,650,650,650,350,700,350,700
3283,6,5,3,6000,4200,600,650,650,200,600,200,600,600,650,650,150,400,200,600,600,650,650,150,400,200,600
3284,10,7,4,7200,6600,500,500,600,150,400,350,800,400,400,600,150,400,350,800,400,400,600,150,400,300,450
3285,7,7,4,5400,4200,450,450,450,300,550,300,550,450,450,450,150,400,150,450,450,450,450,150,400,150,450
3286,9,9,5,5400,6600,650,650,650,200,600,200,600,650,650,650,200,400,200,400,650,650,650,200,400,200,400
3287,10,7,3,5400,7200,500,750,750,400,700,400,700,500,750,750,400,700,400,700,500,650,650,300,450,400,700
3288,7,10,5,6000,6600,400,500,500,400,650,400,650,400,400,500,400,650,400,650,400,400,500,400,650,400,650
3289,8,7,4,6000,5400,550,550,550,350,700,350,700,550,550,550,350,700,350,700,500,550,550,250,550,250,550
3290,8,9,4,7200,4200,700,700,700,250,750,250,750,400,700,700,250,750,250,750,400,700,700,250,750,250,750
3291,8,8,5,6000,7200,650,650,650,250,700,250,700,650,650,650,150,450,150,450,600,600,600,150,450,150,450
3292,10,7,3,6600,4200,550,550,550,200,500,200,500,550,550,550,150,400,150,400,400,400,550,150,400,150,400
3293,9,10,4,6000,5400,650,650,650,200,600,350,600,400,400,400,200,450,250,450,400,400,400,200,450,250,450
3294,9,10,4,7200,5400,400,400,400,350,750,350,750,400,400,400,350,750,350,750,400,400,400,350,750,350,750
3295,6,9,3,7200,5400,700,700,700,400,800,400,800,700,700,700,200,450,200,550,650,650,650,200,450,200,550
3296,10,8,5,3600,7200,700,700,700,250,400,400,750,500,500,700,250,400,400,750,500,500,700,250,400,400,750
3297,8,7,4,4200,4800,650,650,650,350,700,350,700,650,650,650,350,700,350,700,650,650,650,350,700,350,700
3298,8,9,3,7200,3600,550,550,550,300,450,300,450,550,550,550,150,400,300,450,550,550,550,150,400,150,450
3299,10,7,3,4800,6600,800,800,800,250,450,350,750,800,800,800,250,450,350,750,800,800,800,250,450,350,750
3300,7,10,3,6600,3600,600,600,650,400,800,400,800,600,600,650,400,800,400,800,400,400,400,400,800,400,800
3301,7,7,5,4200,3600,650,650,650,300,800,300,800,650,650,650,300,800,300,800,450,450,650,300,800,300,800
3302,9,6,5,3600,5400,750,750,750,250,400,250,400,750,750,750,250,400,250,400,750,750,750,250,400,250,400
3303,10,10,5,4200,4200,500,500,500,200,600,200,600,500,500,500,200,600,200,600,500,500,500,200,600,200,600
3304,7,7,5,4800,5400,800,800,800,300,700,300,700,800,800,800,200,450,300,700,450,450,450,150,450,300,700
3305,9,7,3,6000,5400,400,400,450,200,500,200,500,400,400,450,200,500,200,500,400,400,450,150,400,150,400
3306,7,5,4,6600,5400,650,650,650,200,550,250,600,650,650,650,200,550,250,600,650,650,650,150,400,250,600
3307,7,9,5,5400,7200,450,450,450,350,800,350,800,450,450,450,350,800,350,800,450,450,450,150,400,150,400
3308,6,5,4,3600,6000,700,700,700,200,550,200,550,450,450,700,150,400,150,400,450,450,700,150,400,150,400
3309,10,5,5,4200,3600,700,700,700,200,400,350,650,600,600,600,200,400,350,650,600,600,600,200,400,350,650
3310,7,10,4,4200,6600,400,400,400,300,600,300,600,400,400,400,300,600,300,600,400,400,400,300,600,300,600
3311,6,10,4,4800,7200,750,750,750,200,400,200,400,750,750,750,200,400,200,400,750,750,750,200,400,200,400
3312,7,8,3,4200,6000,700,700,700,300,650,300,650,450,700,700,300,650,300,650,450,700,700,300,650,300,650
3313,10,8,5,5400,6600,550,550,550,300,700,300,700,550,550,550,150,450,300,700,400,400,550,150,450,300,700
3314,7,10,3,4800,6600,400,400,400,300,500,300,500,400,400,400,300,500,300,500,400,400,400,300,500,300,500
3315,8,7,3,6600,6000,500,500,500,150,450,150,450,500,500,500,150,450,150,450,450,450,500,150,450,150,450
3316,6,5,3,6600,4200,550,550,700,300,550,300,550,550,550,700,300,550,300,550,550,550,700,300,550,300,550
3317,8,7,4,4800,4200,800,800,800,200,550,350,800,800,800,800,200,550,350,800,800,800,800,200,550,350,800
3318,8,6,3,4200,4200,750,750,750,350,600,350,600,750,750,750,350,600,350,600,750,750,750,350,600,350,600
3319,8,6,3,6000,5400,600,600,600,350,600,350,600,600,600,600,350,600,350,600,600,600,600,350,600,350,600
3320,6,7,3,6600,4200,500,650,650,250,450,350,550,400,650,650,250,450,350,550,400,650,650,250,450,350,550
3321,6,6,4,4800,6600,400,400,750,150,450,150,450,400,400,750,150,450,150,450,400,400,750,150,450,150,450
3322,8,5,3,4800,5400,650,650,650,300,600,300,600,650,650,650,300,600,300,600,550,650,650,300,600,300,600
3323,7,10,3,5400,5400,700,700,700,350,750,350,750,700,700,700,350,750,350,750,700,700,700,150,400,200,400
3324,8,8,4,7200,5400,600,600,600,250,650,250,650,400,400,400,150,450,150,450,400,400,400,150,450,150,450
3325,9,8,4,3600,6600,400,400,400,300,800,300,800,400,400,400,300,800,300,800,400,400,400,200,600,300,800
3326,7,7,3,3600,5400,500,500,500,300,500,300,500,450,450,450,250,400,300,500,450,450,450,250,400,300,500
3327,8,6,4,5400,6600,650,700,700,300,450,300,450,400,400,700,200,400,300,450,400,400,700,200,400,300,450
3328,7,9,4,7200,4200,800,800,800,300,550,300,550,800,800,800,300,550,300,550,800,800,800,150,400,150,400
3329,9,9,3,7200,7200,400,400,400,250,550,250,550,400,400,400,250,400,250,550,400,400,400,250,400,250,550
3330,10,7,3,6000,6600,750,750,750,200,400,200,400,750,750,750,150,400,200,400,550,550,550,150,400,150,400
3331,7,7,5,4800,3600,550,550,550,350,700,350,700,400,400,550,350,700,350,700,400,400,550,350,700,350,700
3332,10,7,5,6000,4200,500,500,500,300,750,300,750,500,500,500,300,750,300,750,500,500,500,300,750,300,750
3333,8,8,4,4800,7200,600,600,600,150,450,200,550,600,600,600,150,400,200,550,600,600,600,150,400,200,550
3334,7,6,4,3600,7200,600,600,600,300,600,300,600,600,600,600,300,600,300,600,550,550,550,300,600,300,600
3335,7,7,4,5400,7200,600,600,600,150,450,200,450,600,600,600,150,400,150,400,600,600,600,150,400,150,400
3336,9,9,5,7200,7200,550,550,550,300,500,300,500,550,550,550,200,400,300,500,550,550,550,200,400,300,500
3337,6,5,4,4800,6000,450,450,450,300,500,300,500,450,450,450,150,450,150,450,400,400,450,150,450,150,450
3338,10,10,4,3600,7200,800,800,800,250,700,250,700,750,750,800,150,400,150,400,750,750,800,150,400,150,400
3339,9,6,3,6600,5400,700,700,700,200,550,200,550,700,700,700,150,450,200,550,550,700,700,150,450,200,550
3340,8,8,4,4200,4800,500,500,500,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
3341,6,6,5,4800,3600,800,800,800,350,600,350,600,800,800,800,200,400,200,400,800,800,800,200,400,200,400
3342,10,10,5,6600,3600,800,800,800,400,800,400,800,800,800,800,400,800,400,800,800,800,800,400,800,400,800
3343,9,10,4,4800,6000,700,700,700,150,400,300,600,700,700,700,150,400,300,600,700,700,700,150,400,250,400
3344,6,5,4,6600,7200,400,400,400,250,450,400,750,400,400,400,250,400,400,750,400,400,400,250,400,400,750
3345,8,6,3,7200,7200,650,650,650,350,700,350,700,650,650,650,350,700,350,700,650,650,650,350,700,350,700
3346,9,10,3,4800,3600,700,700,700,400,800,400,800,700,700,700,150,400,400,800,600,600,600,150,400,400,800
3347,9,8,5,6600,5400,700,700,700,250,600,250,600,700,700,700,250,400,250,600,700,700,700,250,400,250,600
3348,6,6,5,7200,7200,700,700,700,300,450,300,450,700,700,700,300,450,300,450,700,700,700,200,400,200,400
3349,6,8,3,7200,6000,600,600,600,250,600,250,600,600,600,600,150,400,250,600,600,600,600,150,400,150,400
3350,10,9,3,4200,4200,700,700,700,250,400,250,400,700,700,700,250,400,250,400,700,700,700,250,400,250,400
3351,9,5,4,4200,3600,550,550,550,400,700,400,700,500,500,550,400,700,400,700,500,500,550,200,500,400,700
3352,8,5,4,5400,6600,400,400,400,250,550,250,550,400,400,400,250,550,250,550,400,400,400,200,500,200,500
3353,6,5,3,3600,7200,400,550,550,200,400,200,400,400,500,550,200,400,200,400,400,400,550,150,400,200,400
3354,8,5,4,4200,6000,800,800,800,350,800,350,800,800,800,800,150,400,250,450,800,800,800,150,400,250,450
3355,6,6,5,4200,4800,400,550,550,250,750,250,750,400,550,550,250,750,250,750,400,550,550,250,750,250,750
3356,9,5,4,4200,6600,550,550,550,300,650,300,650,400,550,550,150,400,150,400,400,500,550,150,400,150,400
3357,6,7,4,6000,5400,600,600,600,350,650,350,650,600,600,600,350,650,350,650,600,600,600,350,650,350,650
3358,9,6,5,6600,6000,650,650,650,200,550,200,550,650,650,650,200,550,200,550,650,650,650,150,400,150,400
3359,9,6,5,4800,6600,550,550,550,150,400,300,500,550,550,550,150,400,300,500,500,550,550,150,400,300,500
3360,10,8,3,7200,6000,650,650,650,300,450,300,450,650,650,650,200,400,200,400,650,650,650,200,400,200,400
3361,7,10,3,4200,4200,400,500,550,200,450,300,450,400,500,550,200,400,200,400,400,500,550,200,400,200,400
3362,10,5,3,5400,6600,450,450,450,250,400,250,400,450,450,450,250,400,250,400,400,450,450,250,400,250,400
3363,7,5,3,7200,6000,600,600,600,300,700,300,700,450,450,600,150,400,200,550,450,450,600,150,400,200,550
3364,9,8,4,5400,4800,700,700,700,300,800,300,800,700,700,700,300,500,300,500,700,700,700,150,400,250,400
3365,9,9,3,3600,6600,600,600,600,400,800,400,800,600,600,600,150,450,400,800,600,600,600,150,400,150,400
3366,6,9,4,6000,6000,500,650,650,350,800,350,800,500,500,500,350,800,350,800,500,500,500,350,800,350,800
3367,6,8,3,4800,7200,650,650,650,350,600,350,600,650,650,650,350,600,350,600,650,650,650,150,400,150,400
3368,6,10,4,5400,7200,400,400,500,300,750,300,750,400,400,500,300,750,300,750,400,400,500,150,400,300,750
3369,9,5,3,3600,5400,550,550,550,300,600,300,600,550,550,550,300,600,300,600,550,550,550,300,600,300,600
3370,7,7,4,7200,7200,800,800,800,250,750,250,750,800,800,800,150,450,250,750,800,800,800,150,450,250,750
3371,6,5,5,6000,3600,450,450,450,300,600,300,600,450,450,450,300,600,300,600,450,450,450,150,400,300,600
3372,6,7,3,4800,4800,450,500,500,300,450,300,600,400,500,500,300,450,300,600,400,450,450,300,450,300,600
3373,7,6,3,4200,6600,650,650,650,350,550,350,550,650,650,650,200,450,350,550,650,650,650,200,450,350,550
3374,9,9,5,7200,7200,650,650,650,300,450,300,450,650,650,650,300,450,300,450,400,400,400,300,450,300,450
3375,10,6,4,7200,7200,600,600,600,150,450,350,750,600,600,600,150,450,350,750,450,600,600,150,450,350,750
3376,10,9,3,7200,3600,550,550,800,350,650,350,650,550,550,800,350,650,350,650,550,550,800,300,450,300,450
3377,7,7,5,3600,5400,500,500,500,350,800,350,800,500,500,500,250,400,250,400,500,500,500,250,400,250,400
3378,6,5,3,6000,5400,550,550,550,400,650,400,650,500,550,550,200,550,400,650,500,500,550,200,550,400,650
3379,7,7,5,4800,4800,550,550,550,250,550,250,550,550,550,550,200,400,250,550,550,550,550,200,400,200,400
3380,8,6,5,4800,4800,500,500,500,350,800,350,800,500,500,500,350,800,350,800,400,400,400,350,800,350,800
3381,7,9,4,3600,4200,400,400,400,350,600,350,600,400,400,400,350,600,350,600,400,400,400,350,600,350,600
3382,8,10,4,6600,5400,800,800,800,350,800,350,800,800,800,800,350,800,350,800,800,800,800,350,800,350,800
3383,7,7,3,6000,6600,600,600,600,300,500,400,600,600,600,600,300,500,400,600,400,500,600,200,400,200,400
3384,6,8,4,7200,3600,650,650,650,300,450,300,450,650,650,650,300,450,300,450,650,650,650,300,450,300,450
3385,9,6,4,6600,4800,650,650,650,300,550,300,550,650,650,650,250,400,250,400,650,650,650,250,400,250,400
3386,8,8,3,7200,4200,750,750,750,300,800,300,800,750,750,750,300,800,300,800,750,750,750,300,800,300,800
3387,8,6,4,4800,7200,500,500,500,350,550,350,550,500,500,500,350,550,350,550,500,500,500,350,550,350,550
3388,7,5,4,4200,6000,500,500,500,300,450,300,450,500,500,500,200,400,300,450,500,500,500,200,400,300,450
3389,10,6,3,4800,6000,500,500,500,400,650,400,650,500,500,500,150,450,400,650,500,500,500,150,400,400,650
3390,6,10,3,4200,6600,400,400,450,400,650,400,650,400,400,450,400,650,400,650,400,400,450,400,650,400,650
3391,6,7,3,4800,7200,500,500,500,150,450,250,700,400,400,400,150,450,250,550,400,400,400,150,450,250,550
3392,7,6,5,5400,3600,800,800,800,200,550,200,550,800,800,800,200,450,200,550,800,800,800,200,450,200,550
3393,6,9,5,4800,7200,400,400,400,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
3394,9,6,3,4800,4200,750,750,750,250,500,250,500,750,750,750,250,500,250,500,650,650,650,250,500,250,500
3395,6,10,3,5400,6000,650,650,650,250,700,250,700,500,500,650,250,700,250,700,500,500,650,250,700,250,700
3396,6,7,3,5400,6600,650,650,650,200,450,200,450,650,650,650,200,450,200,450,650,650,650,200,450,200,450
3397,9,8,5,6000,6000,750,750,750,300,750,300,750,750,750,750,250,500,300,750,750,750,750,250,450,300,750
3398,8,9,4,7200,4800,550,550,550,300,700,300,700,550,550,550,200,600,300,700,550,550,550,200,600,300,700
3399,9,9,3,4800,6600,750,750,750,300,700,300,700,750,750,750,150,450,150,450,750,750,750,150,450,150,450
3400,9,9,5,4800,6000,700,700,700,200,400,350,800,400,700,700,200,400,350,800,400,700,700,150,400,350,800
3401,9,10,4,3600,4800,650,650,650,300,700,300,700,650,650,650,300,600,300,600,650,650,650,300,600,300,600
3402,6,8,3,6600,3600,800,800,800,250,650,250,650,450,450,550,200,400,200,400,450,450,550,150,400,150,400
3403,6,10,5,7200,4200,800,800,800,200,550,200,550,800,800,800,200,550,200,550,550,800,800,150,450,150,450
3404,10,8,4,3600,6600,550,550,550,250,750,250,750,550,550,550,250,750,250,750,550,550,550,250,750,250,750
3405,10,5,4,6600,4800,450,450,450,250,650,250,650,450,450,450,250,650,250,650,450,450,450,250,650,250,650
3406,7,10,4,6000,5400,600,600,600,400,800,400,800,600,600,600,200,400,400,800,600,600,600,200,400,400,800
3407,7,9,5,4800,4800,650,650,650,400,700,400,700,650,650,650,350,650,350,650,650,650,650,350,650,350,650
3408,7,6,4,4200,7200,650,650,750,200,450,250,600,650,650,750,200,450,250,600,650,650,750,150,400,150,400
3409,9,9,5,4800,4800,550,550,550,350,650,350,650,400,450,550,350,650,350,650,400,450,550,350,650,350,650
3410,9,6,5,5400,3600,800,800,800,400,600,400,600,700,700,800,400,600,400,600,400,700,800,400,600,400,600
3411,9,10,3,5400,4200,650,700,700,350,650,350,650,650,700,700,350,650,350,650,650,700,700,350,650,350,650
3412,10,5,5,4200,7200,600,600,600,400,800,400,800,550,600,600,200,400,400,800,550,600,600,200,400,400,800
3413,7,10,3,3600,4200,400,400,450,150,400,150,400,400,400,450,150,400,150,400,400,400,450,150,400,150,400
3414,8,7,4,4800,6600,750,750,750,150,400,150,400,750,750,750,150,400,150,400,750,750,750,150,400,150,400
3415,10,10,5,6600,4200,650,650,650,350,700,350,700,500,500,650,250,550,250,550,500,500,650,250,550,250,550
3416,8,10,4,7200,6600,400,400,400,200,550,200,550,400,400,400,200,550,200,550,400,400,400,200,550,200,550
3417,10,7,3,3600,4800,400,400,600,250,650,250,650,400,400,600,250,650,250,650,400,400,600,250,650,250,650
3418,8,5,5,6000,3600,750,750,750,350,800,350,800,650,650,750,200,600,200,600,650,650,750,150,400,150,450
3419,10,6,4,5400,5400,800,800,800,200,400,200,400,400,400,400,200,400,200,400,400,400,400,200,400,200,400
3420,7,7,5,4200,4800,650,650,650,350,750,350,750,400,400,650,350,750,350,750,400,400,450,350,750,350,750
3421,10,10,5,7200,6000,400,400,400,400,800,400,800,400,400,400,400,800,400,800,400,400,400,150,450,150,450
3422,7,9,5,4800,5400,650,650,650,400,800,400,800,500,500,650,300,550,300,550,500,500,650,300,550,300,550
3423,9,8,5,6000,6600,500,500,500,150,450,400,800,500,500,500,150,450,200,550,450,450,500,150,450,200,550
3424,8,6,5,3600,6600,550,550,550,250,550,250,550,550,550,550,250,550,250,550,550,550,550,200,400,250,550
3425,10,6,5,6000,5400,450,750,750,400,650,400,650,450,750,750,400,650,400,650,450,750,750,400,650,400,650
3426,7,5,3,5400,5400,400,800,800,350,600,350,600,400,800,800,350,600,350,600,400,800,800,350,600,350,600
3427,6,8,3,6000,4800,700,700,700,300,650,300,650,700,700,700,200,400,300,650,700,700,700,200,400,300,650
3428,9,5,4,6000,6600,700,700,700,150,450,150,450,700,700,700,150,450,150,450,700,700,700,150,450,150,450
3429,8,8,3,6600,4200,450,450,450,300,800,300,800,450,450,450,200,400,300,800,450,450,450,150,400,300,800
3430,10,10,3,4200,4800,650,650,650,300,650,300,650,650,650,650,200,400,300,650,650,650,650,200,400,300,650
3431,8,10,3,3600,6000,500,500,500,150,400,250,750,500,500,500,150,400,250,750,500,500,500,150,400,250,750
3432,8,9,4,6000,3600,750,750,750,400,700,400,700,750,750,750,400,700,400,700,750,750,750,200,450,400,700
3433,9,7,4,6600,3600,800,800,800,400,650,400,650,800,800,800,150,400,150,400,800,800,800,150,400,150,400
3434,8,9,3,4200,4800,450,450,500,200,600,200,600,450,450,500,200,600,200,600,400,450,500,200,600,200,600
3435,6,8,4,6600,4800,750,750,750,150,450,300,450,750,750,750,150,450,150,450,550,550,750,150,450,150,450
3436,8,7,3,7200,3600,700,700,700,250,650,250,650,650,650,700,250,650,250,650,650,650,700,250,650,250,650
3437,7,5,4,6000,5400,400,400,400,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,400,150,400
3438,8,10,3,4800,6000,450,500,500,350,650,350,650,450,500,500,150,450,150,450,450,500,500,150,450,150,450
3439,8,5,3,4800,4200,450,450,450,150,400,250,600,400,400,400,150,400,250,600,400,400,400,150,400,250,600
3440,10,8,4,6000,4200,500,500,500,300,600,300,600,500,500,500,300,600,300,600,500,500,500,200,400,250,450
3441,10,6,4,7200,4200,700,700,700,150,450,300,800,700,700,700,150,450,150,450,450,450,500,150,400,150,400
3442,9,9,5,4800,4200,450,450,450,250,550,250,550,450,450,450,250,550,250,550,450,450,450,250,550,250,550
3443,8,10,5,4800,5400,400,400,400,200,600,200,600,400,400,400,150,400,200,600,400,400,400,150,400,200,400
3444,6,6,3,4800,4200,550,550,550,250,400,250,400,400,400,400,250,400,250,400,400,400,400,250,400,250,400
3445,8,10,4,6600,4200,400,400,400,200,400,250,650,400,400,400,150,400,250,650,400,400,400,150,400,150,450
3446,9,9,3,6600,7200,600,600,600,200,400,350,550,550,550,600,200,400,350,550,500,500,600,200,400,350,550
3447,7,9,4,3600,6000,450,450,450,250,500,250,500,400,400,400,250,500,250,500,400,400,400,250,400,250,500
3448,9,10,5,3600,5400,550,600,600,350,600,350,600,550,600,600,150,450,350,600,550,600,600,150,450,350,600
3449,10,7,3,5400,7200,400,400,400,400,650,400,650,400,400,400,250,650,250,650,400,400,400,250,650,250,650
3450,8,8,5,6600,5400,500,500,500,200,500,200,500,500,500,500,200,500,200,500,500,500,500,150,400,200,500
3451,10,7,5,4800,5400,600,600,600,150,450,150,450,600,600,600,150,400,150,400,600,600,600,150,400,150,400
3452,10,6,3,4800,6000,700,700,700,300,800,300,800,700,700,700,200,450,200,450,700,700,700,200,450,200,450
3453,7,10,5,7200,5400,500,500,500,300,600,300,600,500,500,500,300,600,300,600,500,500,500,200,400,300,600
3454,7,7,4,5400,4200,800,800,800,200,400,200,400,800,800,800,200,400,200,400,800,800,800,200,400,200,400
3455,7,5,5,6600,5400,450,450,450,400,800,400,800,400,450,450,400,800,400,800,400,450,450,400,800,400,800
3456,9,5,5,7200,5400,800,800,800,250,400,350,650,800,800,800,150,400,150,400,500,500,500,150,400,150,400
3457,10,5,4,6600,5400,800,800,800,250,450,300,800,800,800,800,250,450,300,800,800,800,800,200,400,300,800
3458,7,8,3,6600,4200,650,650,650,200,450,400,650,650,650,650,200,450,400,650,650,650,650,200,450,200,500
3459,9,9,3,7200,6000,400,400,400,300,450,300,450,400,400,400,150,450,300,450,400,400,400,150,450,300,450
3460,6,5,3,4200,4200,550,550,550,350,600,350,600,550,550,550,350,600,350,600,400,400,550,350,600,350,600
3461,6,10,5,5400,3600,600,650,650,150,400,150,400,600,650,650,150,400,150,400,600,650,650,150,400,150,400
3462,10,6,4,3600,6600,750,750,750,300,500,300,500,750,750,750,200,450,300,500,750,750,750,200,450,300,500
3463,7,7,4,6000,7200,500,500,500,250,400,250,400,500,500,500,250,400,250,400,500,500,500,250,400,250,400
3464,9,9,5,5400,4800,600,600,600,400,700,400,700,600,600,600,400,700,400,700,600,600,600,400,700,400,700
3465,9,7,5,7200,4800,600,800,800,300,800,300,800,500,500,800,200,450,300,800,500,500,800,150,400,300,800
3466,7,9,3,7200,5400,550,550,550,300,750,300,750,550,550,550,200,550,300,750,550,550,550,200,550,300,750
3467,7,7,5,4800,3600,450,450,450,200,400,200,500,450,450,450,200,400,200,500,450,450,450,200,400,200,400
3468,9,5,4,4200,5400,700,700,700,400,800,400,800,650,650,700,250,400,400,800,650,650,700,250,400,400,800
3469,8,7,5,4800,3600,600,600,750,250,650,250,650,500,600,750,250,650,250,650,500,600,750,250,650,250,650
3470,10,7,5,7200,7200,650,650,650,350,600,350,600,650,650,650,350,600,350,600,650,650,650,350,600,350,600
3471,7,8,5,3600,4200,450,450,450,300,500,300,500,450,450,450,300,500,300,500,450,450,450,300,500,300,500
3472,7,10,3,5400,6600,600,600,600,350,750,350,750,450,450,450,350,750,350,750,400,450,450,350,750,350,750
3473,10,8,5,6000,4800,400,400,400,350,700,350,700,400,400,400,350,700,350,700,400,400,400,350,700,350,700
3474,6,8,5,5400,3600,400,400,400,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
3475,8,5,4,4800,3600,500,500,500,250,650,250,650,500,500,500,150,400,200,550,500,500,500,150,400,200,550
3476,10,10,3,6600,7200,400,400,400,300,800,300,800,400,400,400,250,550,300,800,400,400,400,250,550,300,800
