case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
2236,8,10,5,6600,5400,450,600,700,250,400,250,400,450,450,700,250,400,250,400,450,450,700,250,400,250,400
2237,9,9,3,6000,6000,700,700,700,150,400,400,600,700,700,700,150,400,400,600,700,700,700,150,400,400,600
2238,9,9,5,7200,5400,650,650,650,150,450,300,600,500,500,650,150,450,150,450,500,500,650,150,450,150,450
2239,9,10,4,3600,7200,550,550,550,250,500,250,500,450,450,550,250,500,250,500,450,450,550,150,450,150,450
2240,7,9,3,4800,5400,600,600,800,400,650,400,650,550,550,800,150,450,150,450,550,550,800,150,450,150,450
2241,7,6,4,4800,6000,600,600,600,200,500,200,500,500,600,600,200,500,200,500,500,600,600,200,500,200,500
2242,8,7,3,5400,6000,400,400,400,350,800,350,800,400,400,400,350,800,350,800,400,400,400,350,800,350,800
2243,10,8,4,3600,6000,600,600,600,250,700,250,700,600,600,600,250,700,250,700,600,600,600,250,700,250,700
2244,9,9,3,3600,4200,400,400,400,150,400,150,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
2245,6,8,3,6000,3600,500,500,500,300,450,300,450,500,500,500,150,400,150,400,500,500,500,150,400,150,400
2246,10,8,5,7200,6600,600,750,750,350,550,350,550,600,750,750,350,550,350,550,600,750,750,200,500,200,500
2247,9,8,4,6000,5400,400,400,400,200,450,200,450,400,400,400,200,450,200,450,400,400,400,150,450,200,450
2248,10,6,3,4200,7200,600,600,600,200,600,200,600,600,600,600,200,600,200,600,400,450,600,200,600,200,600
2249,9,5,5,6000,5400,750,750,750,300,550,300,550,750,750,750,300,550,300,550,750,750,750,150,450,200,450
2250,6,6,4,3600,4800,400,400,400,350,650,350,650,400,400,400,350,650,350,650,400,400,400,350,650,350,650
2251,6,10,5,3600,5400,750,750,750,300,550,300,550,750,750,750,300,550,300,550,750,750,750,300,550,300,550
2252,10,8,3,3600,6000,800,800,800,250,650,250,650,550,550,800,250,650,250,650,450,450,450,250,650,250,650
2253,8,8,4,4200,4200,450,450,450,400,700,400,700,450,450,450,400,700,400,700,450,450,450,400,700,400,700
2254,9,5,4,4800,4200,400,400,400,350,700,350,700,400,400,400,200,450,350,700,400,400,400,150,400,350,700
2255,7,5,4,5400,4800,550,550,550,250,650,250,650,450,450,450,250,650,250,650,450,450,450,250,650,250,650
2256,6,6,4,6000,6600,400,400,400,200,450,200,450,400,400,400,200,450,200,450,400,400,400,200,450,200,450
2257,6,8,5,7200,5400,600,600,600,350,800,350,800,550,550,600,350,800,350,800,550,550,600,350,800,350,800
2258,10,5,3,5400,3600,600,600,600,350,800,350,800,450,500,600,350,800,350,800,400,500,600,350,800,350,800
2259,9,6,4,6600,6000,400,450,550,250,700,250,700,400,400,400,250,450,250,450,400,400,400,250,450,250,450
2260,9,8,5,4200,3600,450,450,450,250,450,250,450,450,450,450,250,450,250,450,450,450,450,150,400,150,400
2261,8,10,4,7200,7200,700,700,700,300,550,300,550,500,500,700,300,550,300,550,450,500,700,200,450,200,450
2262,9,10,5,3600,4200,400,400,550,300,650,300,650,400,400,550,300,650,300,650,400,400,400,200,550,200,550
2263,6,9,3,6600,3600,700,700,700,250,750,250,750,700,700,700,250,750,250,750,700,700,700,250,500,250,500
2264,8,8,5,5400,6600,450,450,450,250,750,250,750,450,450,450,250,750,250,750,450,450,450,250,750,250,750
2265,6,10,3,3600,6000,650,650,650,250,650,250,650,650,650,650,250,400,250,400,650,650,650,150,400,250,400
2266,9,6,4,4800,3600,550,550,550,150,400,250,550,400,400,400,150,400,250,550,400,400,400,150,400,250,550
2267,10,6,3,6600,4200,700,700,700,300,600,300,600,700,700,700,300,600,300,600,700,700,700,300,600,300,600
2268,9,8,4,5400,4200,650,650,650,350,700,350,700,650,650,650,350,700,350,700,650,650,650,350,700,350,700
2269,9,10,4,4800,7200,750,750,750,250,650,250,650,500,750,750,200,450,200,450,500,750,750,200,450,200,450
2270,7,10,5,4800,4800,800,800,800,250,400,250,400,800,800,800,250,400,250,400,800,800,800,250,400,250,400
2271,9,7,4,4800,6600,800,800,800,200,600,200,600,550,550,550,150,400,150,400,550,550,550,150,400,150,400
2272,6,9,5,5400,3600,700,700,700,350,550,350,550,700,700,700,350,550,350,550,700,700,700,350,550,350,550
2273,7,6,3,4200,6000,700,700,700,150,450,150,450,500,500,500,150,450,150,450,500,500,500,150,450,150,450
2274,10,10,5,4200,5400,450,500,500,150,450,200,500,450,500,500,150,400,200,500,450,500,500,150,400,200,500
2275,8,8,3,3600,4200,550,750,750,250,450,250,450,550,750,750,250,450,250,450,550,750,750,250,450,250,450
2276,10,7,5,7200,7200,550,550,550,250,600,250,600,550,550,550,250,400,250,400,550,550,550,250,400,250,400
2277,6,10,4,7200,7200,500,550,550,200,400,300,600,500,550,550,200,400,300,600,500,550,550,200,400,300,600
2278,10,10,4,5400,3600,600,600,600,300,700,300,700,600,600,600,150,400,300,700,600,600,600,150,400,300,700
2279,8,10,4,4200,7200,600,600,600,250,600,250,600,600,600,600,150,400,250,600,500,500,500,150,400,250,600
2280,7,8,5,5400,3600,650,650,650,350,550,350,550,650,650,650,250,400,300,450,500,500,500,150,400,200,400
2281,6,5,3,6000,4800,550,550,550,400,700,400,700,550,550,550,400,700,400,700,550,550,550,400,700,400,700
2282,9,8,3,3600,6000,800,800,800,150,400,400,650,800,800,800,150,400,400,650,800,800,800,150,400,400,650
2283,9,6,5,6000,4800,550,550,550,250,550,250,550,550,550,550,250,550,250,550,550,550,550,250,550,250,550
2284,8,7,4,4200,3600,450,450,750,400,650,400,650,450,450,750,400,650,400,650,450,450,750,250,600,250,600
2285,7,9,5,4800,6600,400,500,500,250,400,400,600,400,500,500,250,400,300,550,400,500,500,250,400,300,550
2286,6,8,4,7200,4200,450,500,500,250,600,250,600,450,500,500,150,400,150,400,450,450,450,150,400,150,400
2287,10,10,3,4800,3600,500,500,500,250,600,250,600,500,500,500,150,450,150,450,500,500,500,150,400,150,450
2288,8,8,3,4800,6600,500,500,500,250,550,250,550,500,500,500,150,400,150,400,500,500,500,150,400,150,400
2289,6,10,4,6600,6000,650,650,650,350,750,350,750,400,650,650,350,750,350,750,400,650,650,150,400,200,500
2290,8,7,4,4200,7200,600,600,600,150,400,150,400,600,600,600,150,400,150,400,600,600,600,150,400,150,400
2291,10,8,3,6600,4800,600,600,600,400,700,400,700,600,600,600,200,600,400,700,500,500,500,200,600,400,700
2292,7,8,3,5400,7200,400,400,400,150,400,250,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
2293,6,7,3,6000,7200,600,600,600,150,400,200,600,400,600,600,150,400,200,600,400,600,600,150,400,200,600
2294,9,9,3,4200,4800,400,750,750,200,450,200,450,400,750,750,200,450,200,450,400,750,750,200,450,200,450
2295,9,6,4,6000,3600,500,500,500,150,400,150,400,500,500,500,150,400,150,400,500,500,500,150,400,150,400
2296,8,6,5,4200,4800,400,400,400,150,400,200,550,400,400,400,150,400,200,550,400,400,400,150,400,200,550
2297,8,10,3,5400,5400,650,650,650,350,550,350,550,650,650,650,350,550,350,550,450,650,650,200,500,350,550
2298,8,5,4,5400,6600,400,400,400,300,700,300,700,400,400,400,300,700,300,700,400,400,400,300,700,300,700
2299,8,7,5,4200,5400,500,500,500,150,450,350,700,400,400,500,150,400,350,700,400,400,500,150,400,250,600
2300,9,8,4,4200,6600,750,750,750,200,500,200,500,500,750,750,150,450,200,500,500,750,750,150,450,200,500
2301,6,5,4,6600,7200,400,400,400,300,700,300,700,400,400,400,300,700,300,700,400,400,400,250,600,250,600
2302,7,10,5,4200,4800,400,400,550,250,400,250,400,400,400,550,250,400,250,400,400,400,500,250,400,250,400
2303,6,8,5,6000,7200,800,800,800,300,700,300,700,800,800,800,150,450,150,450,800,800,800,150,450,150,450
2304,6,6,5,4800,4200,650,650,800,150,400,150,400,650,650,800,150,400,150,400,650,650,800,150,400,150,400
2305,8,8,4,7200,7200,400,400,400,200,600,200,600,400,400,400,200,600,200,600,400,400,400,200,600,200,600
2306,7,6,5,6600,6600,400,400,400,250,450,250,450,400,400,400,250,450,250,450,400,400,400,250,450,250,450
2307,8,6,3,5400,3600,400,600,600,200,400,200,400,400,500,500,200,400,200,400,400,500,500,200,400,200,400
2308,7,5,3,3600,6600,450,450,450,150,450,300,700,400,400,400,150,450,300,700,400,400,400,150,450,300,700
2309,6,9,4,4800,7200,800,800,800,250,700,250,700,800,800,800,250,700,250,700,800,800,800,250,700,250,700
2310,9,9,5,3600,6600,550,550,550,300,750,300,750,550,550,550,300,750,300,750,550,550,550,150,450,150,450
2311,10,8,4,3600,7200,650,650,650,200,400,200,400,650,650,650,200,400,200,400,650,650,650,200,400,200,400
2312,7,6,4,7200,3600,600,600,600,300,450,300,450,450,600,600,300,450,300,450,450,600,600,200,400,300,450
2313,10,5,5,3600,3600,400,400,400,250,500,250,500,400,400,400,250,500,250,500,400,400,400,250,400,250,400
2314,8,6,4,4800,3600,800,800,800,350,600,350,600,800,800,800,350,600,350,600,800,800,800,250,400,250,400
2315,7,5,4,7200,5400,400,400,400,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
2316,9,8,5,6600,6600,600,600,600,200,500,200,500,600,600,600,200,500,200,500,600,600,600,200,500,200,500
2317,6,7,5,4200,5400,650,650,650,250,650,250,650,650,650,650,250,650,250,650,500,650,650,150,400,150,400
2318,6,7,5,7200,6000,400,400,400,200,400,200,400,400,400,400,200,400,200,400,400,400,400,200,400,200,400
2319,8,9,4,7200,7200,650,650,650,250,650,250,650,650,650,650,250,650,250,650,550,550,550,150,450,150,450
2320,7,6,5,6600,4200,800,800,800,150,450,250,550,800,800,800,150,450,250,550,800,800,800,150,450,250,550
2321,10,7,4,4800,4800,800,800,800,400,750,400,750,800,800,800,400,750,400,750,400,800,800,400,750,400,750
2322,10,5,3,5400,3600,500,500,700,400,600,400,600,500,500,700,400,600,400,600,400,400,400,150,400,150,400
2323,7,6,4,6600,4200,400,400,400,200,400,400,600,400,400,400,200,400,400,600,400,400,400,200,400,400,600
2324,9,8,5,4800,5400,500,500,500,200,400,250,650,400,450,500,200,400,250,650,400,400,400,150,400,150,450
2325,8,5,3,4200,6000,400,450,450,250,600,250,600,400,450,450,250,600,250,600,400,450,450,250,600,250,600
2326,10,5,4,5400,3600,500,700,700,300,750,300,750,500,700,700,150,450,300,750,450,700,700,150,450,300,750
2327,8,9,4,3600,5400,650,650,650,400,800,400,800,450,450,500,150,450,150,450,450,450,500,150,450,150,450
2328,7,6,4,7200,5400,800,800,800,350,800,350,800,800,800,800,350,800,350,800,600,600,600,350,800,350,800
2329,7,10,5,6000,7200,700,700,700,300,600,300,600,700,700,700,300,600,300,600,700,700,700,250,600,250,600
2330,7,8,3,4200,6600,600,600,600,250,600,250,600,600,600,600,250,600,250,600,500,500,600,250,600,250,600
2331,10,7,5,4200,6600,500,500,500,400,800,400,800,500,500,500,400,800,400,800,450,500,500,400,800,400,800
2332,9,10,3,4800,7200,750,750,750,200,550,200,550,750,750,750,200,550,200,550,750,750,750,200,550,200,550
2333,8,10,4,6600,7200,450,450,450,250,750,250,750,400,450,450,250,750,250,750,400,450,450,250,750,250,750
2334,6,8,3,6600,6000,550,550,550,250,400,250,400,450,450,550,150,400,150,400,450,450,550,150,400,150,400
2335,10,8,4,6600,6000,700,700,700,350,650,350,650,600,700,700,350,650,350,650,600,700,700,350,650,350,650
2336,8,10,4,5400,6000,550,550,550,250,550,250,550,400,400,450,250,550,250,550,400,400,450,250,550,250,550
2337,10,6,5,6600,3600,650,650,650,350,650,350,650,600,650,650,200,450,350,650,600,650,650,200,450,350,650
2338,8,8,5,4200,6600,800,800,800,350,650,350,650,800,800,800,350,650,350,650,800,800,800,350,650,350,650
2339,7,7,5,3600,3600,650,650,650,150,400,200,600,650,650,650,150,400,200,600,650,650,650,150,400,200,600
2340,9,5,5,5400,4800,700,750,750,150,400,400,800,450,750,750,150,400,400,800,450,750,750,150,400,400,800
2341,6,10,3,5400,6600,400,400,650,250,500,250,500,400,400,650,200,400,250,500,400,400,650,200,400,250,500
2342,7,7,5,6600,6000,500,500,500,200,550,350,550,500,500,500,200,400,250,400,500,500,500,200,400,250,400
2343,6,7,4,3600,7200,400,400,400,200,450,200,450,400,400,400,200,450,200,450,400,400,400,200,450,200,450
2344,10,10,5,6600,6600,500,500,500,250,750,250,750,400,500,500,250,750,250,750,400,400,500,250,750,250,750
2345,8,6,5,7200,6600,500,500,600,350,600,350,600,500,500,600,150,450,150,450,500,500,600,150,450,150,450
2346,7,9,4,3600,4800,450,450,450,150,400,200,600,450,450,450,150,400,200,600,450,450,450,150,400,200,600
2347,8,7,5,6600,6600,450,450,450,150,400,200,500,450,450,450,150,400,150,450,400,400,450,150,400,150,450
2348,9,10,3,6000,4200,550,550,550,300,800,300,800,550,550,550,300,800,300,800,500,500,550,150,400,200,400
2349,8,10,3,4800,6000,550,550,550,300,800,300,800,550,550,550,300,800,300,800,550,550,550,250,500,250,500
2350,10,6,4,3600,6000,550,550,550,250,650,250,650,550,550,550,250,450,250,650,550,550,550,250,450,250,650
2351,10,8,4,6000,3600,600,600,600,250,550,250,550,550,600,600,250,550,250,550,450,600,600,250,550,250,550
2352,10,6,4,4200,6000,750,750,750,400,750,400,750,750,750,750,400,750,400,750,750,750,750,400,750,400,750
2353,9,5,5,4800,6600,450,550,550,400,750,400,750,450,550,550,200,500,200,500,450,450,550,150,450,150,450
2354,8,6,4,3600,4800,550,550,550,250,450,250,450,550,550,550,250,450,250,450,400,550,550,250,450,250,450
2355,6,7,3,7200,4800,700,700,700,350,750,350,750,400,400,700,350,750,350,750,400,400,700,350,750,350,750
2356,8,6,4,5400,5400,600,600,600,350,700,350,700,600,600,600,250,450,350,700,600,600,600,250,450,350,700
2357,6,7,3,3600,5400,450,450,450,300,550,300,550,450,450,450,200,550,300,550,450,450,450,200,550,200,550
2358,9,5,4,6600,3600,750,750,750,300,500,300,500,750,750,750,300,500,300,500,750,750,750,300,500,300,500
2359,9,9,3,4200,7200,450,450,450,150,450,150,450,450,450,450,150,450,150,450,450,450,450,150,450,150,450
2360,8,7,4,5400,6600,600,600,800,150,450,150,450,600,600,800,150,450,150,450,600,600,800,150,450,150,450
2361,7,8,4,4800,4800,500,500,500,350,600,350,600,500,500,500,350,600,350,600,500,500,500,350,600,350,600
2362,10,9,3,7200,4200,800,800,800,350,650,350,650,800,800,800,150,400,150,400,800,800,800,150,400,150,400
2363,7,7,3,5400,7200,750,750,750,250,600,250,600,750,750,750,250,600,250,600,750,750,750,200,500,250,600
2364,8,6,3,7200,4200,700,700,700,300,800,300,800,700,700,700,300,800,300,800,700,700,700,300,800,300,800
2365,10,5,5,6600,3600,400,400,400,300,650,300,650,400,400,400,150,400,150,400,400,400,400,150,400,150,400
2366,8,10,4,4200,4200,450,450,450,350,750,350,750,400,400,400,350,750,350,750,400,400,400,350,750,350,750
2367,10,9,4,6000,3600,750,750,750,300,700,300,700,750,750,750,200,500,200,500,750,750,750,150,400,200,500
2368,8,7,4,4200,5400,600,600,600,250,550,250,550,600,600,600,250,550,250,550,400,400,400,250,550,250,550
2369,7,10,4,7200,6600,500,500,500,250,650,250,650,500,500,500,250,650,250,650,500,500,500,150,400,150,400
2370,8,7,4,6600,6000,600,600,600,150,400,200,550,600,600,600,150,400,200,550,450,450,600,150,400,200,550
2371,10,5,3,4800,6000,450,450,450,400,750,400,750,450,450,450,400,750,400,750,450,450,450,400,750,400,750
2372,6,9,5,4200,4200,750,750,750,250,450,250,450,750,750,750,250,450,250,450,750,750,750,250,450,250,450
2373,9,5,3,3600,4200,700,700,700,300,450,300,450,700,700,700,300,450,300,450,600,600,600,150,400,150,400
2374,8,5,5,3600,4200,500,500,700,350,700,350,700,500,500,700,350,700,350,700,500,500,700,350,700,350,700
2375,6,5,3,4800,7200,400,400,500,350,600,350,600,400,400,450,350,600,350,600,400,400,450,350,600,350,600
2376,10,5,4,7200,6000,600,600,600,250,600,250,600,500,600,600,250,600,250,600,500,550,550,250,600,250,600
2377,9,10,3,6000,7200,450,450,450,350,650,350,650,400,450,450,350,650,350,650,400,450,450,350,650,350,650
2378,7,10,5,5400,4200,800,800,800,350,700,350,700,500,500,500,350,700,350,700,500,500,500,250,450,250,450
2379,8,10,4,4800,6600,550,600,600,400,750,400,750,500,500,500,350,750,350,750,500,500,500,350,750,350,750
2380,7,8,5,5400,3600,450,450,450,150,400,150,450,400,400,400,150,400,150,450,400,400,400,150,400,150,450
2381,10,5,4,4800,6600,400,400,400,400,700,400,700,400,400,400,400,700,400,700,400,400,400,200,550,400,700
2382,8,8,3,3600,7200,400,400,400,150,400,300,650,400,400,400,150,400,300,650,400,400,400,150,400,300,650
2383,7,6,5,4800,6000,500,500,500,350,600,350,600,500,500,500,200,450,350,600,500,500,500,200,450,350,600
2384,7,8,3,4800,6600,800,800,800,400,600,400,600,600,600,800,250,550,400,600,450,600,750,250,550,400,600
2385,8,9,4,4200,5400,700,700,700,250,650,250,650,700,700,700,250,650,250,650,700,700,700,150,400,200,450
2386,10,10,3,7200,4200,600,600,600,400,600,400,600,400,400,400,400,600,400,600,400,400,400,150,400,400,600
2387,9,6,4,3600,6000,450,450,450,150,450,150,450,450,450,450,150,450,150,450,450,450,450,150,400,150,450
2388,6,7,5,3600,3600,450,450,450,200,400,200,400,450,450,450,200,400,200,400,450,450,450,150,400,150,400
2389,8,6,3,3600,4800,400,400,400,200,400,200,400,400,400,400,200,400,200,400,400,400,400,150,400,150,400
2390,6,10,4,6000,6000,500,500,500,150,450,150,450,500,500,500,150,450,150,450,500,500,500,150,450,150,450
2391,7,7,5,4200,4200,550,550,650,200,450,200,450,550,550,650,200,400,200,450,550,550,650,200,400,200,450
2392,6,6,5,6000,6000,600,600,600,250,400,250,400,450,600,600,250,400,250,400,450,550,550,250,400,250,400
2393,7,5,4,6600,4200,450,450,450,150,400,150,400,450,450,450,150,400,150,400,450,450,450,150,400,150,400
2394,6,7,3,4200,6000,650,650,650,150,450,250,750,400,400,400,150,450,250,750,400,400,400,150,450,250,500
2395,9,6,3,6000,4200,500,650,650,200,400,350,600,500,650,650,150,400,350,600,500,650,650,150,400,350,600
2396,8,6,5,4200,4800,550,550,600,300,550,300,750,550,550,600,200,450,300,750,550,550,600,200,450,300,750
2397,8,6,5,5400,7200,650,650,650,250,600,250,600,650,650,650,250,600,250,600,650,650,650,250,400,250,600
2398,9,5,3,6600,3600,400,450,450,200,450,200,450,400,400,400,200,450,200,450,400,400,400,150,450,150,450
2399,8,5,4,4800,4200,650,650,650,200,400,300,450,400,400,400,200,400,300,450,400,400,400,150,400,300,450
2400,8,10,5,4800,3600,700,700,700,150,400,250,400,450,450,700,150,400,150,400,450,450,700,150,400,150,400
2401,8,6,4,7200,4200,750,750,750,300,800,300,800,750,750,750,150,450,150,450,750,750,750,150,450,150,450
2402,7,10,3,5400,6000,500,500,500,300,750,300,750,500,500,500,300,750,300,750,500,500,500,300,750,300,750
2403,10,8,5,4200,4200,800,800,800,300,500,300,500,800,800,800,300,500,300,500,800,800,800,300,500,300,500
2404,9,9,3,6600,3600,750,750,750,400,750,400,750,750,750,750,200,400,250,400,750,750,750,200,400,250,400
2405,7,10,4,6000,3600,800,800,800,350,600,350,600,800,800,800,350,600,350,600,700,700,800,350,600,350,600
2406,10,10,3,6600,7200,600,600,600,150,400,350,700,600,600,600,150,400,350,700,600,600,600,150,400,350,700
2407,6,7,4,7200,5400,550,550,600,200,450,300,500,450,450,600,200,450,250,500,450,450,600,150,450,150,450
2408,8,7,3,7200,5400,450,450,500,300,700,300,700,450,450,450,200,550,300,700,450,450,450,200,550,300,700
2409,6,8,4,6600,3600,600,600,600,350,800,350,800,400,600,600,300,450,300,450,400,600,600,300,450,300,450
2410,8,6,3,5400,4800,500,500,500,300,550,300,550,500,500,500,200,400,200,400,500,500,500,150,400,200,400
2411,10,6,5,6600,7200,650,650,650,150,400,300,500,650,650,650,150,400,300,500,500,650,650,150,400,300,500
2412,10,5,4,4800,3600,500,650,650,200,400,200,400,500,650,650,150,400,200,400,500,650,650,150,400,200,400
2413,6,6,4,3600,3600,750,750,750,300,600,300,600,750,750,750,150,450,150,450,750,750,750,150,400,150,400
2414,10,7,5,3600,6000,450,450,450,250,600,300,700,450,450,450,250,600,300,700,400,450,450,200,400,300,700
2415,7,9,5,4200,4800,500,500,500,200,500,200,500,500,500,500,200,500,200,500,500,500,500,200,500,200,500
2416,7,7,4,4200,4800,500,500,500,200,500,200,500,500,500,500,150,400,200,500,500,500,500,150,400,200,500
2417,8,9,5,3600,6000,550,550,550,300,600,300,600,550,550,550,300,600,300,600,400,550,550,300,450,300,450
2418,9,8,3,4200,7200,500,500,500,250,450,250,450,500,500,500,250,450,250,450,400,400,500,250,450,250,450
2419,10,10,4,7200,6000,750,750,750,350,550,350,550,400,400,750,350,550,350,550,400,400,750,150,450,350,550
2420,6,8,3,7200,4800,400,400,450,250,700,250,700,400,400,450,250,700,250,700,400,400,450,250,700,250,700
2421,6,7,5,6600,7200,400,450,450,150,400,150,400,400,450,450,150,400,150,400,400,450,450,150,400,150,400
2422,10,9,4,4800,7200,550,550,550,200,600,300,800,550,550,550,200,600,300,800,500,500,500,200,600,300,800
2423,10,7,5,6000,4200,400,400,400,250,700,250,700,400,400,400,250,700,250,700,400,400,400,150,450,200,450
2424,7,5,3,5400,5400,450,450,450,250,500,350,650,400,400,400,250,500,350,650,400,400,400,250,400,250,400
2425,10,5,4,7200,4200,450,450,450,350,800,350,800,450,450,450,250,400,250,400,450,450,450,150,400,250,400
2426,9,10,5,6000,6000,400,400,400,200,400,200,450,400,400,400,200,400,200,450,400,400,400,200,400,200,450
2427,9,8,4,6000,7200,650,650,750,350,700,350,700,650,650,750,250,500,250,500,650,650,750,250,500,250,500
2428,8,9,3,4200,4200,500,500,500,250,650,250,650,500,500,500,250,650,250,650,500,500,500,250,400,250,400
2429,10,5,3,4800,4200,450,600,600,350,600,350,600,450,600,600,150,450,150,450,450,600,600,150,450,150,450
2430,7,10,3,6600,6600,450,450,450,350,650,350,650,450,450,450,200,400,350,650,450,450,450,200,400,350,650
2431,7,7,3,3600,7200,800,800,800,200,400,200,400,800,800,800,200,400,200,400,800,800,800,200,400,200,400
2432,8,7,5,3600,7200,500,500,500,200,500,200,500,500,500,500,150,400,200,500,500,500,500,150,400,200,500
2433,9,8,4,6000,3600,550,550,600,300,650,300,650,550,550,550,300,650,300,650,550,550,550,300,650,300,650
2434,7,6,5,4800,7200,600,600,600,350,700,350,700,600,600,600,350,700,350,700,600,600,600,150,450,150,450
2435,6,5,3,3600,5400,400,400,400,300,750,300,750,400,400,400,300,750,300,750,400,400,400,300,750,300,750
2436,8,9,3,4800,4800,500,500,650,350,800,350,800,500,500,650,350,800,350,800,450,500,650,200,450,200,450
2437,10,6,3,6600,6600,550,550,550,350,700,350,700,550,550,550,250,650,350,700,550,550,550,200,400,350,700
2438,7,9,3,6000,6000,500,500,500,300,450,300,750,500,500,500,300,450,300,750,500,500,500,300,450,300,600
2439,7,7,3,7200,6000,450,450,450,250,500,250,500,450,450,450,250,500,250,500,400,400,450,250,500,250,500
2440,7,10,4,4800,4200,500,800,800,300,750,300,750,500,800,800,200,400,200,400,500,800,800,200,400,200,400
2441,10,7,4,4800,6000,600,600,600,300,800,300,800,600,600,600,200,550,200,550,600,600,600,200,550,200,550
2442,10,10,3,4200,4200,500,500,650,350,600,350,600,500,500,650,350,600,350,600,500,500,650,150,400,250,400
2443,9,5,4,7200,6600,750,750,750,350,650,350,650,550,550,750,350,650,350,650,550,550,750,350,650,350,650
2444,6,9,4,4800,7200,400,400,400,150,400,200,550,400,400,400,150,400,200,550,400,400,400,150,400,200,550
2445,10,8,5,4800,5400,450,450,450,200,500,200,600,450,450,450,200,500,200,600,450,450,450,200,500,200,600
2446,6,9,4,5400,6000,600,600,600,300,750,300,750,550,550,600,200,400,300,750,550,550,600,200,400,300,750
2447,9,7,5,7200,5400,400,400,400,150,400,150,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
2448,9,10,4,4800,5400,750,750,750,300,650,300,650,750,750,750,250,600,300,650,750,750,750,250,600,300,650
2449,8,6,4,3600,6000,600,600,600,400,750,400,750,600,600,600,400,750,400,750,600,600,600,400,750,400,750
2450,9,6,4,5400,4800,600,600,600,250,450,250,450,600,600,600,200,400,200,400,600,600,600,150,400,200,400
2451,6,7,3,4800,7200,800,800,800,300,800,300,800,800,800,800,200,450,300,800,800,800,800,200,450,300,800
2452,10,6,4,4200,4800,650,650,650,200,400,200,400,650,650,650,200,400,200,400,650,650,650,150,400,150,400
2453,6,5,5,6000,3600,600,600,600,350,750,350,750,600,600,600,350,750,350,750,600,600,600,350,750,350,750
2454,10,6,4,3600,4200,700,700,700,400,650,400,650,650,700,700,400,650,400,650,450,550,550,200,600,200,600
2455,7,10,4,4200,4800,600,600,600,400,700,400,700,600,600,600,400,700,400,700,400,400,600,150,400,150,400
2456,6,7,5,3600,4800,500,500,500,200,550,200,550,450,450,450,200,550,200,550,450,450,450,200,450,200,450
2457,6,9,5,7200,5400,600,600,600,300,550,300,550,600,600,600,300,550,300,550,600,600,600,300,550,300,550
2458,10,10,5,4200,4200,550,550,550,150,400,250,500,550,550,550,150,400,250,500,400,550,550,150,400,250,500
2459,7,10,3,6000,4200,700,700,700,300,750,300,750,450,450,450,300,750,300,750,450,450,450,300,750,300,750
2460,7,6,3,3600,6000,650,650,650,400,800,400,800,650,650,650,400,800,400,800,500,500,650,400,800,400,800
2461,10,7,3,4200,4800,800,800,800,300,700,300,700,800,800,800,300,700,300,700,800,800,800,300,700,300,700
2462,9,10,3,6600,4200,800,800,800,250,500,250,500,800,800,800,250,500,250,500,800,800,800,200,450,200,450
2463,8,8,4,6600,6600,700,700,700,350,800,350,800,700,700,700,200,600,350,800,700,700,700,200,600,350,800
2464,7,7,5,5400,6600,650,650,650,300,800,300,800,650,650,650,300,800,300,800,650,650,650,150,450,150,450
2465,6,7,3,7200,5400,750,750,750,250,450,250,450,700,700,700,250,450,250,450,700,700,700,250,450,250,450
2466,6,9,4,3600,3600,400,400,450,300,450,400,750,400,400,450,300,450,400,750,400,400,450,250,450,250,700
2467,9,10,4,7200,4200,550,550,550,400,700,400,700,550,550,550,400,700,400,700,400,500,550,250,550,400,700
2468,10,6,4,7200,4800,800,800,800,300,800,300,800,800,800,800,300,800,300,800,800,800,800,300,800,300,800
2469,8,6,5,6000,6000,500,500,500,400,650,400,650,500,500,500,150,450,150,450,500,500,500,150,450,150,450
2470,7,8,3,4200,6000,750,750,750,250,650,250,650,400,400,450,250,650,250,650,400,400,450,250,650,250,650
2471,6,8,4,7200,3600,400,400,400,400,800,400,800,400,400,400,400,800,400,800,400,400,400,200,600,200,600
2472,10,8,4,3600,7200,500,500,500,150,450,150,450,400,400,400,150,450,150,450,400,400,400,150,450,150,450
2473,6,8,4,6600,7200,700,700,700,150,400,150,400,500,700,700,150,400,150,400,500,650,700,150,400,150,400
2474,7,7,3,6000,7200,700,700,700,200,600,200,600,550,550,550,200,600,200,600,550,550,550,200,600,200,600
2475,6,9,5,6600,5400,650,750,750,150,400,300,450,650,750,750,150,400,300,450,650,750,750,150,400,200,400
2476,6,6,4,6600,4800,600,600,600,250,450,250,450,550,600,600,250,450,250,450,450,600,600,250,450,250,450
