case_id,N_st,n_x,n_y,l_x_mm,l_y_mm,C_G1_Corner_b,C_G1_Edge_b,C_G1_Interior_b,B_G1_Edge_b,B_G1_Edge_h,B_G1_Interior_b,B_G1_Interior_h,C_G2_Corner_b,C_G2_Edge_b,C_G2_Interior_b,B_G2_Edge_b,B_G2_Edge_h,B_G2_Interior_b,B_G2_Interior_h,C_G3_Corner_b,C_G3_Edge_b,C_G3_Interior_b,B_G3_Edge_b,B_G3_Edge_h,B_G3_Interior_b,B_G3_Interior_h
5236,6,5,6,6000,4800,800,800,800,150,400,300,550,450,750,750,150,400,300,550,400,750,750,150,400,300,550
5237,9,3,7,6600,3600,550,550,650,350,750,350,750,550,550,650,350,750,350,750,550,550,550,350,750,350,750
5238,6,3,6,6600,3600,500,500,500,300,550,300,550,400,500,500,300,550,300,550,400,400,500,150,400,150,400
5239,9,4,7,6600,6600,700,700,700,250,500,400,700,500,550,550,250,500,400,700,500,550,550,250,500,400,700
5240,8,5,6,6000,6600,400,400,400,350,700,350,700,400,400,400,150,400,300,450,400,400,400,150,400,300,450
5241,9,3,10,4200,4200,400,500,500,250,650,250,650,400,500,500,150,400,250,650,400,500,500,150,400,250,650
5242,9,3,6,6600,6000,500,500,500,400,750,400,750,500,500,500,400,750,400,750,400,450,500,150,450,400,750
5243,10,4,10,4800,7200,400,400,450,200,400,250,650,400,400,400,200,400,250,650,400,400,400,150,400,150,400
5244,10,3,6,4800,3600,400,400,400,200,500,400,650,400,400,400,150,450,400,650,400,400,400,150,450,300,450
5245,7,5,8,4800,5400,500,500,500,150,400,150,400,500,500,500,150,400,150,400,450,500,500,150,400,150,400
5246,10,3,7,4800,4200,650,650,750,350,700,350,700,550,650,750,350,700,350,700,500,650,750,300,450,300,450
5247,10,3,9,6000,6000,750,750,750,300,700,300,700,750,750,750,200,400,200,400,750,750,750,150,400,150,400
5248,7,3,5,4200,7200,450,600,600,400,800,400,800,450,500,600,250,750,250,750,400,500,600,150,400,150,400
5249,9,3,6,4200,6000,550,700,700,150,400,300,750,400,400,400,150,400,150,400,400,400,400,150,400,150,400
5250,9,3,5,3600,6000,600,600,700,150,400,400,650,600,600,700,150,400,400,650,550,550,700,150,400,350,600
5251,6,4,9,7200,5400,650,650,650,250,500,250,600,650,650,650,150,450,150,450,400,450,650,150,450,150,450
5252,10,5,6,4200,4200,500,500,500,150,400,300,650,400,400,400,150,400,300,650,400,400,400,150,400,300,650
5253,9,3,7,5400,7200,550,550,550,300,700,300,800,500,550,550,150,400,150,400,500,550,550,150,400,150,400
5254,7,5,8,5400,4200,400,400,550,200,500,400,750,400,400,550,150,450,150,450,400,400,550,150,400,150,450
5255,10,5,7,4800,3600,500,500,750,350,800,350,800,500,500,600,150,400,350,800,400,400,600,150,400,350,800
5256,9,3,5,7200,7200,400,400,600,200,400,300,750,400,400,600,200,400,300,750,400,400,450,200,400,200,600
5257,9,5,10,6000,4200,400,400,400,150,400,300,650,400,400,400,150,400,300,650,400,400,400,150,400,300,650
5258,6,5,5,4800,3600,600,600,600,150,400,200,500,600,600,600,150,400,200,500,400,600,600,150,400,150,400
5259,10,5,8,6000,6000,400,400,400,150,400,300,500,400,400,400,150,400,200,400,400,400,400,150,400,200,400
5260,7,5,7,6000,6600,400,400,400,300,500,300,500,400,400,400,200,400,200,400,400,400,400,200,400,200,400
5261,6,4,10,4800,7200,700,700,700,150,400,350,550,650,650,650,150,400,350,550,650,650,650,150,400,200,550
5262,6,3,7,4800,7200,550,750,750,150,450,250,700,550,750,750,150,450,250,700,450,450,450,150,450,250,700
5263,7,4,7,3600,6000,550,550,550,350,600,350,600,400,400,400,350,600,350,600,400,400,400,250,450,250,450
5264,9,4,9,4800,5400,400,400,400,200,400,350,600,400,400,400,150,400,350,600,400,400,400,150,400,350,600
5265,10,4,8,3600,6600,400,400,400,250,400,250,400,400,400,400,250,400,250,400,400,400,400,150,400,150,400
5266,9,4,10,6600,7200,450,600,600,200,450,350,750,450,550,550,150,400,350,750,450,550,550,150,400,350,750
5267,6,3,7,4200,7200,400,450,450,200,500,300,550,400,450,450,150,400,250,450,400,450,450,150,400,250,450
5268,6,3,8,4800,6000,800,800,800,200,550,200,550,500,800,800,200,550,200,550,400,400,450,150,400,200,550
5269,8,4,6,6000,3600,650,650,650,350,600,350,600,650,650,650,150,450,150,450,650,650,650,150,400,150,400
5270,10,4,7,4800,7200,400,400,450,250,450,250,450,400,400,400,250,450,250,450,400,400,400,250,450,250,450
5271,9,3,5,3600,6600,450,450,450,200,400,400,650,450,450,450,200,400,250,500,450,450,450,200,400,250,500
5272,7,4,5,5400,5400,400,400,400,250,700,250,700,400,400,400,250,700,250,700,400,400,400,250,700,250,700
5273,6,4,5,4800,4800,400,400,400,150,400,350,750,400,400,400,150,400,250,450,400,400,400,150,400,250,400
5274,8,3,10,4800,3600,550,550,550,150,450,250,550,550,550,550,150,450,250,550,550,550,550,150,450,200,550
5275,8,5,9,7200,5400,400,400,800,400,650,400,650,400,400,800,400,650,400,650,400,400,800,200,450,400,650
5276,9,4,10,6600,4800,800,800,800,250,750,250,750,800,800,800,250,750,250,750,700,700,700,250,750,250,750
5277,10,3,5,6600,4800,400,400,400,150,450,300,650,400,400,400,150,450,300,650,400,400,400,150,400,150,450
5278,9,4,6,6600,7200,400,400,400,150,400,150,450,400,400,400,150,400,150,450,400,400,400,150,400,150,450
5279,6,4,10,7200,3600,650,650,650,250,700,250,700,400,650,650,250,700,250,700,400,650,650,150,400,150,400
5280,10,5,8,4200,3600,700,700,700,250,550,350,800,400,400,400,250,400,250,400,400,400,400,150,400,150,400
5281,10,4,10,3600,6600,450,500,500,200,450,200,450,450,500,500,150,400,150,400,400,400,400,150,400,150,400
5282,8,5,9,7200,4800,500,500,700,150,450,150,450,500,500,700,150,450,150,450,500,500,700,150,450,150,450
5283,8,5,8,7200,6600,450,450,450,200,400,200,400,400,450,450,200,400,200,400,400,400,450,200,400,200,400
5284,10,5,9,4200,7200,750,750,750,250,550,250,550,750,750,750,200,400,200,400,750,750,750,200,400,200,400
5285,10,4,5,4200,4800,450,800,800,150,400,200,450,400,800,800,150,400,150,450,400,800,800,150,400,150,450
5286,8,5,10,3600,4200,550,600,600,200,400,300,800,550,600,600,150,400,300,800,500,500,500,150,400,250,600
5287,8,3,7,6000,3600,500,500,550,300,650,350,800,500,500,500,300,650,350,800,400,450,500,150,450,350,800
5288,6,3,5,6600,4800,500,700,700,200,450,300,750,450,450,450,200,450,300,750,450,450,450,150,400,250,750
5289,7,4,9,7200,3600,500,500,600,200,550,200,550,400,450,450,150,400,150,400,400,400,450,150,400,150,400
5290,10,4,9,4800,6600,750,750,750,150,400,300,650,400,400,400,150,400,200,400,400,400,400,150,400,200,400
5291,10,3,8,7200,6000,400,400,400,200,450,300,700,400,400,400,200,450,300,700,400,400,400,150,400,300,700
5292,10,4,5,5400,4200,500,650,650,400,750,400,750,500,650,650,200,500,400,750,400,450,650,150,450,150,450
5293,6,3,5,3600,5400,600,600,600,300,500,300,500,400,400,400,150,400,200,450,400,400,400,150,400,200,450
5294,8,4,9,5400,4800,450,450,600,200,400,200,400,450,450,600,200,400,200,400,450,450,600,200,400,200,400
5295,9,5,9,3600,5400,500,500,500,250,600,250,600,450,450,500,250,600,250,600,400,400,500,250,500,250,500
5296,9,3,8,7200,4200,400,400,600,400,650,400,650,400,400,600,250,650,250,650,400,400,600,150,400,200,450
5297,7,4,8,3600,7200,400,400,400,350,550,350,550,400,400,400,150,450,350,550,400,400,400,150,400,350,550
5298,6,3,10,3600,4800,400,450,450,200,600,300,750,400,450,450,200,600,300,750,400,450,450,150,400,300,750
5299,8,5,5,5400,6000,400,450,450,200,450,300,800,400,400,400,200,450,300,800,400,400,400,150,400,300,800
5300,7,3,6,4800,4200,400,400,400,400,700,400,700,400,400,400,150,400,400,700,400,400,400,150,400,400,700
5301,9,4,10,6600,6600,450,450,450,350,700,350,700,400,400,450,150,450,200,500,400,400,450,150,400,150,400
5302,8,5,7,5400,7200,450,800,800,400,750,400,750,450,800,800,150,400,250,650,450,550,800,150,400,250,650
5303,7,5,9,4800,6000,450,650,650,200,600,350,700,400,400,650,200,500,350,700,400,400,450,200,500,350,700
5304,7,4,10,3600,3600,600,600,750,200,400,300,500,600,600,750,200,400,200,500,450,450,450,150,400,150,400
5305,6,3,8,3600,3600,650,650,650,400,600,400,600,650,650,650,250,400,250,400,500,500,500,150,400,150,400
5306,8,3,5,4800,6000,400,400,500,200,600,300,600,400,400,500,200,450,300,450,400,400,400,150,400,150,400
5307,7,3,7,6600,3600,500,500,500,250,600,250,600,500,500,500,200,400,200,400,450,500,500,200,400,200,400
5308,6,4,6,6000,7200,600,600,600,200,550,200,550,400,400,400,200,400,200,550,400,400,400,200,400,200,550
5309,10,4,9,3600,7200,450,550,550,250,700,250,700,450,500,550,150,400,150,450,450,450,550,150,400,150,450
5310,8,5,9,7200,6600,600,600,650,200,400,200,450,600,600,650,150,400,150,450,600,600,650,150,400,150,450
5311,7,3,9,6000,6000,450,500,550,250,400,250,500,400,500,550,150,400,250,400,400,500,550,150,400,200,400
5312,7,5,10,6600,7200,450,450,450,350,600,350,600,400,400,450,200,400,200,400,400,400,450,200,400,200,400
5313,10,3,10,5400,7200,400,400,400,200,400,250,750,400,400,400,150,400,200,450,400,400,400,150,400,200,450
5314,9,3,10,4200,4200,650,650,650,150,400,250,600,450,450,500,150,400,250,600,400,400,500,150,400,250,600
5315,9,3,8,3600,6000,650,750,750,200,500,250,750,500,650,750,200,400,200,400,500,650,750,200,400,200,400
5316,10,3,7,6000,6600,800,800,800,250,600,250,600,800,800,800,150,400,150,450,800,800,800,150,400,150,400
5317,9,3,9,7200,4200,400,400,400,150,450,200,500,400,400,400,150,400,150,400,400,400,400,150,400,150,400
5318,7,4,6,6600,6000,400,400,400,200,400,200,400,400,400,400,200,400,200,400,400,400,400,200,400,200,400
5319,8,3,7,5400,6600,650,650,650,250,450,250,450,650,650,650,150,400,250,400,650,650,650,150,400,200,400
5320,7,5,9,6600,3600,400,500,500,350,800,350,800,400,500,500,300,600,350,800,400,500,500,200,400,350,800
5321,7,3,8,3600,3600,550,650,650,150,400,150,450,550,550,650,150,400,150,450,550,550,650,150,400,150,450
5322,10,5,10,3600,6000,600,600,650,200,400,400,750,450,450,650,150,400,200,500,450,450,650,150,400,150,400
5323,10,4,8,4200,7200,500,700,700,300,600,400,600,400,400,700,300,600,400,600,400,400,450,150,400,400,600
5324,10,4,8,3600,7200,800,800,800,250,700,300,750,500,500,800,200,450,250,450,500,500,800,200,450,250,450
5325,10,3,9,6600,7200,400,400,400,250,500,350,750,400,400,400,150,400,150,400,400,400,400,150,400,150,400
5326,9,5,8,7200,7200,700,700,700,150,400,300,800,700,700,700,150,400,300,800,700,700,700,150,400,300,800
5327,6,5,6,6600,6600,550,550,550,150,450,200,600,400,400,450,150,450,200,600,400,400,450,150,400,150,400
5328,9,4,8,5400,3600,800,800,800,300,700,300,700,700,700,700,300,700,300,700,450,450,700,150,450,300,700
5329,9,4,5,4200,6600,650,650,650,400,800,400,800,600,600,650,150,450,200,500,400,400,400,150,400,200,400
5330,10,5,5,7200,4800,400,400,450,200,500,200,500,400,400,450,200,500,200,500,400,400,450,200,500,200,500
5331,10,3,9,4200,6000,650,650,650,200,500,350,750,650,650,650,200,500,350,750,650,650,650,200,500,200,600
5332,9,3,5,7200,3600,400,600,750,300,800,300,800,400,600,750,300,800,300,800,400,600,750,200,400,300,800
5333,10,5,8,4800,6000,500,550,800,350,550,350,550,400,550,800,200,500,350,550,400,550,800,200,400,200,400
5334,8,3,8,4800,6600,400,650,650,250,750,250,750,400,400,550,200,500,250,750,400,400,550,200,500,250,750
5335,9,4,7,6600,4800,650,700,700,200,500,400,650,500,500,500,150,450,400,650,500,500,500,150,450,200,600
5336,6,4,10,5400,6600,750,750,750,250,400,300,600,750,750,750,250,400,250,400,750,750,750,250,400,250,400
5337,7,4,7,3600,4800,500,500,600,300,800,300,800,400,400,600,250,450,300,800,400,400,400,150,400,150,400
5338,9,4,9,4800,7200,400,400,400,350,650,350,650,400,400,400,200,400,200,400,400,400,400,200,400,200,400
5339,10,3,5,7200,3600,400,400,450,150,400,300,550,400,400,450,150,400,200,400,400,400,450,150,400,200,400
5340,10,3,9,6000,7200,500,500,500,150,450,150,450,500,500,500,150,450,150,450,500,500,500,150,400,150,450
5341,8,4,5,6600,6000,450,500,500,300,650,300,650,400,500,500,250,400,250,400,400,400,400,150,400,200,400
5342,10,5,5,4800,5400,600,600,600,300,500,300,500,600,600,600,150,400,200,400,500,500,500,150,400,200,400
5343,6,3,5,7200,6600,400,400,400,350,700,350,700,400,400,400,150,450,150,450,400,400,400,150,400,150,450
5344,7,3,6,5400,4800,450,450,450,200,500,350,800,400,400,400,200,500,350,800,400,400,400,200,500,350,800
5345,9,5,10,4200,3600,400,400,450,150,400,300,700,400,400,450,150,400,300,700,400,400,450,150,400,150,400
5346,6,5,9,6600,6600,500,500,650,150,400,150,400,400,400,650,150,400,150,400,400,400,650,150,400,150,400
5347,6,5,6,5400,5400,750,750,750,150,450,250,750,450,450,500,150,450,250,750,400,400,400,150,400,200,400
5348,7,4,5,6000,3600,650,700,700,250,700,250,700,600,600,600,150,400,150,400,450,600,600,150,400,150,400
5349,9,4,8,4200,3600,450,450,450,250,400,250,400,400,400,450,150,400,150,400,400,400,450,150,400,150,400
5350,9,3,9,6600,3600,400,400,400,150,450,150,450,400,400,400,150,400,150,450,400,400,400,150,400,150,450
5351,9,4,6,4200,3600,650,650,650,150,400,300,450,400,650,650,150,400,300,450,400,650,650,150,400,300,450
5352,7,5,7,6000,7200,450,450,600,200,550,250,700,450,450,600,150,450,250,700,400,400,600,150,450,200,600
5353,10,4,10,7200,5400,550,550,550,400,750,400,750,550,550,550,400,750,400,750,400,400,400,250,600,250,600
5354,7,3,6,7200,7200,700,700,700,150,400,150,400,400,400,700,150,400,150,400,400,400,700,150,400,150,400
5355,8,4,9,5400,6600,400,400,400,150,400,200,450,400,400,400,150,400,200,450,400,400,400,150,400,200,450
5356,9,3,6,6600,4800,500,500,800,250,400,300,800,500,500,800,250,400,300,800,400,500,800,250,400,300,800
5357,10,4,9,7200,6600,450,450,450,200,400,200,400,400,400,450,200,400,200,400,400,400,450,200,400,200,400
5358,6,3,7,3600,5400,750,750,750,250,750,250,750,500,750,750,150,400,150,400,500,550,550,150,400,150,400
5359,6,3,8,4800,7200,400,500,500,300,450,350,750,400,500,500,250,400,350,750,400,450,500,250,400,350,750
5360,9,3,6,6000,5400,550,550,550,400,650,400,650,400,500,500,400,650,400,650,400,500,500,150,400,400,650
5361,10,4,10,6000,6000,400,450,450,150,400,300,750,400,400,450,150,400,300,750,400,400,450,150,400,200,550
5362,8,3,7,4200,4800,750,750,750,300,550,300,550,750,750,750,150,400,150,400,400,400,750,150,400,150,400
5363,6,5,7,3600,3600,400,450,800,300,550,300,550,400,400,650,300,450,300,550,400,400,650,200,400,200,400
5364,10,5,6,6000,6600,500,500,750,150,450,350,700,400,450,750,150,450,300,450,400,450,450,150,400,150,400
5365,6,4,8,4200,5400,450,450,450,200,600,200,600,400,400,400,200,600,200,600,400,400,400,150,450,200,600
5366,8,4,8,3600,6600,400,400,550,250,400,250,400,400,400,550,150,400,150,400,400,400,550,150,400,150,400
5367,9,5,6,4800,6600,600,600,600,200,450,300,600,500,600,600,200,400,300,600,500,600,600,200,400,300,600
5368,6,4,7,6600,6000,550,600,750,150,400,200,500,550,600,750,150,400,200,500,400,600,750,150,400,150,450
5369,7,3,9,7200,4200,400,500,600,150,400,150,400,400,500,600,150,400,150,400,400,500,550,150,400,150,400
5370,9,4,5,7200,3600,400,400,400,300,700,300,700,400,400,400,200,450,200,500,400,400,400,150,450,200,500
5371,8,4,10,7200,6000,700,700,700,150,400,200,500,650,650,650,150,400,200,500,650,650,650,150,400,200,500
5372,9,4,9,3600,6600,550,550,550,200,550,200,550,500,500,550,200,550,200,550,400,500,550,200,400,200,400
5373,10,5,6,6600,4200,450,500,500,150,400,200,500,400,500,500,150,400,150,400,400,500,500,150,400,150,400
5374,10,4,9,6000,6600,400,450,550,300,800,300,800,400,450,550,300,800,300,800,400,450,550,250,650,250,650
5375,10,3,7,3600,3600,500,500,500,250,500,300,600,500,500,500,150,400,300,600,400,450,450,150,400,200,450
5376,7,4,6,6600,7200,400,400,400,150,400,300,700,400,400,400,150,400,150,400,400,400,400,150,400,150,400
5377,9,5,10,6000,6600,550,700,700,150,450,350,550,400,550,700,150,400,350,550,400,550,700,150,400,200,450
5378,7,3,9,5400,4800,450,450,550,200,400,300,500,400,400,400,200,400,200,400,400,400,400,200,400,200,400
5379,6,5,6,7200,3600,450,500,500,200,550,400,750,400,400,400,200,550,400,750,400,400,400,150,450,400,750
5380,8,4,6,4200,6000,400,400,500,150,450,400,700,400,400,500,150,400,400,700,400,400,450,150,400,400,700
5381,7,5,8,4200,3600,450,650,650,250,400,250,600,450,550,650,150,400,250,600,450,550,650,150,400,150,400
5382,10,5,6,3600,3600,700,700,700,350,700,350,700,700,700,700,350,700,350,700,500,500,500,350,700,350,700
5383,9,5,9,3600,6000,400,400,400,200,500,300,600,400,400,400,200,400,250,400,400,400,400,150,400,150,400
5384,6,4,5,4200,4800,400,400,400,150,450,150,450,400,400,400,150,400,150,450,400,400,400,150,400,150,450
5385,8,4,5,7200,5400,400,400,400,150,450,350,800,400,400,400,150,450,200,450,400,400,400,150,450,200,450
5386,10,4,6,4800,5400,550,600,600,150,400,250,550,550,600,600,150,400,250,550,400,400,600,150,400,250,450
5387,8,3,9,6600,4200,400,400,400,150,400,200,550,400,400,400,150,400,200,550,400,400,400,150,400,200,550
5388,7,5,5,4800,7200,600,600,600,150,450,300,750,600,600,600,150,450,300,750,600,600,600,150,400,300,750
5389,7,5,6,7200,4200,450,450,550,250,500,250,500,450,450,550,250,500,250,500,400,450,450,150,400,150,400
5390,8,4,10,4800,6600,600,600,600,350,700,350,700,400,600,600,300,550,350,700,400,400,600,250,400,250,400
5391,10,3,6,4200,4800,400,400,450,400,600,400,600,400,400,450,300,600,300,600,400,400,450,200,450,300,600
5392,6,4,7,4200,4800,400,400,400,350,650,350,650,400,400,400,350,650,350,650,400,400,400,200,450,250,650
5393,10,4,10,7200,6600,700,700,700,350,650,350,650,700,700,700,350,650,350,650,550,550,650,350,650,350,650
5394,6,4,5,6000,4800,700,700,700,200,450,200,450,650,650,650,150,400,150,400,550,650,650,150,400,150,400
5395,9,3,9,6000,4200,650,650,650,200,500,200,500,450,650,650,200,500,200,500,450,600,600,200,500,200,500
5396,9,3,10,7200,3600,400,400,750,150,400,350,550,400,400,750,150,400,350,550,400,400,600,150,400,350,550
5397,8,5,8,3600,7200,600,600,600,150,400,150,450,600,600,600,150,400,150,400,600,600,600,150,400,150,400
5398,6,3,7,4200,4800,500,500,500,300,650,300,650,450,500,500,300,650,300,650,400,500,500,300,650,300,650
5399,10,5,9,4200,3600,400,400,400,300,600,300,600,400,400,400,150,450,150,450,400,400,400,150,450,150,450
5400,10,4,10,6600,7200,600,600,600,400,600,400,600,600,600,600,200,400,200,400,600,600,600,200,400,200,400
5401,8,4,5,5400,6600,750,750,750,400,700,400,700,500,750,750,200,400,300,500,400,450,450,200,400,300,500
5402,8,3,7,4200,7200,400,650,800,150,450,150,450,400,650,800,150,450,150,450,400,650,800,150,400,150,400
5403,6,4,7,6000,6000,750,750,750,250,450,350,750,700,700,750,150,450,350,750,650,700,750,150,450,350,750
5404,8,3,10,6000,4200,800,800,800,150,400,250,550,600,600,600,150,400,250,550,400,400,600,150,400,250,550
5405,7,4,7,6600,5400,700,700,700,300,650,300,650,400,400,700,150,400,150,400,400,400,700,150,400,150,400
5406,6,5,5,4200,4200,750,750,750,250,400,250,400,650,750,750,250,400,250,400,650,750,750,200,400,250,400
5407,10,3,9,6000,6600,600,600,600,250,500,250,500,400,600,600,150,400,150,400,400,550,550,150,400,150,400
5408,10,3,6,5400,4200,500,500,500,150,400,200,400,500,500,500,150,400,200,400,500,500,500,150,400,200,400
5409,8,5,7,3600,5400,600,600,600,350,800,350,800,450,450,600,350,800,350,800,450,450,600,200,400,200,400
5410,10,3,10,6600,3600,400,400,400,150,450,400,700,400,400,400,150,450,400,700,400,400,400,150,450,300,600
5411,10,5,9,4800,6000,500,500,800,350,750,350,750,500,500,800,150,400,150,400,500,500,800,150,400,150,400
5412,8,3,5,7200,6000,400,400,450,250,500,300,500,400,400,450,150,400,300,500,400,400,400,150,400,300,500
5413,6,3,7,7200,4200,400,450,450,200,500,350,600,400,450,450,200,500,350,600,400,400,450,150,400,150,400
5414,9,5,7,5400,6000,750,750,750,350,800,350,800,750,750,750,350,800,350,800,750,750,750,150,400,150,450
5415,7,3,10,3600,3600,400,400,500,200,600,200,600,400,400,450,200,600,200,600,400,400,400,150,400,150,400
5416,8,5,5,6600,6000,800,800,800,150,400,300,550,650,650,650,150,400,300,550,550,650,650,150,400,300,550
5417,6,4,9,3600,7200,450,650,650,350,800,350,800,450,550,550,200,450,200,450,400,400,450,150,450,150,450
5418,9,5,5,3600,7200,550,800,800,150,450,150,450,550,600,800,150,400,150,400,550,550,800,150,400,150,400
5419,9,4,5,6000,5400,400,400,400,150,400,150,400,400,400,400,150,400,150,400,400,400,400,150,400,150,400
5420,9,5,8,6000,4800,400,700,700,150,450,250,550,400,700,700,150,450,250,550,400,550,550,150,450,250,550
5421,9,5,5,6600,5400,400,400,550,350,550,350,550,400,400,550,350,550,350,550,400,400,550,350,550,350,550
5422,8,4,7,6000,4200,650,650,650,400,800,400,800,400,400,500,200,500,200,500,400,400,500,150,450,150,450
5423,9,3,8,3600,6000,750,750,750,150,400,300,700,700,700,700,150,400,250,400,700,700,700,150,400,150,400
5424,7,3,6,5400,4200,600,650,750,350,700,350,700,600,650,750,250,400,350,700,600,650,750,150,400,350,600
5425,9,4,5,4200,6600,700,700,700,150,450,400,600,400,400,400,150,400,200,450,400,400,400,150,400,200,450
5426,9,5,7,6600,7200,400,400,400,250,500,300,750,400,400,400,150,400,300,750,400,400,400,150,400,200,400
5427,8,3,8,6600,7200,500,500,500,400,750,400,750,500,500,500,400,750,400,750,450,450,500,150,400,350,650
5428,8,4,9,7200,6600,800,800,800,350,550,350,700,450,800,800,150,450,350,700,450,450,500,150,400,350,700
5429,8,5,8,5400,4200,750,750,750,300,500,300,500,750,750,750,300,500,300,500,500,550,750,150,400,150,400
5430,6,4,10,4200,6600,550,550,550,150,400,150,400,500,500,500,150,400,150,400,450,450,500,150,400,150,400
5431,9,4,5,4200,4800,500,500,500,200,400,250,400,400,400,400,200,400,250,400,400,400,400,150,400,250,400
5432,8,4,8,3600,7200,550,550,550,150,450,250,700,500,500,550,150,450,250,700,500,500,550,150,450,200,500
5433,9,4,10,5400,6600,400,400,400,200,400,400,600,400,400,400,200,400,400,600,400,400,400,200,400,400,600
5434,9,3,5,6600,3600,550,700,700,250,750,250,750,550,600,600,150,400,200,550,400,400,450,150,400,200,550
5435,9,4,7,6000,6000,650,800,800,300,550,300,550,650,800,800,300,550,300,550,650,800,800,300,550,300,550
5436,9,3,5,4200,6600,550,550,550,200,500,250,500,550,550,550,200,400,200,400,550,550,550,200,400,200,400
5437,7,3,10,6600,3600,400,450,800,250,450,400,650,400,450,800,150,400,200,400,400,450,800,150,400,200,400
5438,6,3,5,5400,3600,550,550,550,250,600,250,600,500,500,550,150,400,150,400,450,450,550,150,400,150,400
5439,9,5,10,7200,5400,400,400,550,200,450,250,500,400,400,550,150,400,150,450,400,400,550,150,400,150,450
5440,9,3,6,6000,7200,650,650,650,300,600,300,600,450,450,650,150,400,150,400,450,450,650,150,400,150,400
5441,10,5,8,4800,4200,500,700,700,150,450,150,450,500,650,650,150,450,150,450,500,650,650,150,400,150,400
5442,6,5,5,4200,3600,750,750,750,200,550,350,650,550,550,550,200,400,350,650,500,500,550,200,400,250,500
5443,8,4,9,6000,6600,550,550,550,150,400,150,400,550,550,550,150,400,150,400,550,550,550,150,400,150,400
5444,9,5,5,6000,4800,500,500,500,200,450,250,450,400,450,450,150,400,250,450,400,450,450,150,400,250,450
5445,9,3,5,4800,4200,400,400,400,150,450,150,450,400,400,400,150,400,150,400,400,400,400,150,400,150,400
5446,8,3,7,6600,4200,600,650,650,150,400,150,400,600,650,650,150,400,150,400,550,550,650,150,400,150,400
5447,10,4,8,3600,6000,550,550,550,200,450,300,800,450,450,550,150,400,150,400,400,400,550,150,400,150,400
5448,10,3,5,5400,3600,650,650,650,150,450,350,550,650,650,650,150,400,250,400,650,650,650,150,400,250,400
5449,10,4,8,3600,4800,400,400,750,300,500,300,500,400,400,750,300,500,300,500,400,400,750,150,400,300,500
5450,9,3,6,7200,6000,700,700,700,200,500,200,500,650,650,650,200,500,200,500,600,600,650,200,500,200,500
5451,10,3,5,4800,4800,450,600,600,300,800,300,800,400,600,600,150,450,300,800,400,450,450,150,400,300,800
5452,10,4,5,5400,7200,700,700,700,250,400,300,500,500,500,700,250,400,250,400,500,500,600,150,400,150,400
5453,9,5,8,6000,5400,650,650,650,200,500,300,750,400,400,550,200,450,300,750,400,400,550,200,450,250,550
5454,7,4,8,6000,3600,400,400,400,200,400,200,400,400,400,400,150,400,200,400,400,400,400,150,400,200,400
5455,8,5,5,4200,6000,750,750,750,150,450,350,700,750,750,750,150,450,350,700,750,750,750,150,450,350,700
5456,10,5,6,6600,3600,700,700,700,200,400,300,500,700,700,700,200,400,300,500,700,700,700,150,400,150,400
5457,10,3,10,5400,5400,400,400,400,150,400,350,550,400,400,400,150,400,350,550,400,400,400,150,400,200,400
5458,6,5,8,6000,4200,500,500,700,400,750,400,750,500,500,700,400,750,400,750,500,500,700,150,400,250,450
5459,7,5,5,6600,3600,700,700,700,350,800,350,800,700,700,700,300,450,350,800,700,700,700,200,400,350,800
5460,6,5,9,6000,4800,450,450,650,350,650,400,750,450,450,450,250,500,400,750,400,400,400,150,450,400,750
5461,9,5,10,3600,3600,800,800,800,250,450,250,450,700,700,800,150,400,250,450,450,450,450,150,400,250,450
5462,9,4,9,4200,6600,450,450,450,350,650,350,650,400,400,400,350,650,350,650,400,400,400,200,400,250,400
5463,6,5,9,6600,3600,400,400,400,400,800,400,800,400,400,400,400,800,400,800,400,400,400,400,800,400,800
5464,6,5,9,4800,4200,400,400,400,200,400,400,750,400,400,400,150,400,400,750,400,400,400,150,400,250,500
5465,7,3,8,5400,5400,450,450,450,150,400,250,400,400,450,450,150,400,250,400,400,450,450,150,400,150,400
5466,6,4,9,7200,6600,500,500,500,350,750,350,750,400,400,500,250,450,250,450,400,400,500,150,400,250,450
5467,7,3,7,4800,3600,500,500,500,200,550,400,800,450,450,450,200,550,400,800,450,450,450,150,400,150,400
5468,8,3,9,7200,6000,450,450,450,200,600,350,800,400,450,450,200,600,250,750,400,450,450,200,600,250,750
5469,8,3,5,4200,5400,550,550,550,400,650,400,650,550,550,550,400,650,400,650,550,550,550,150,450,200,450
5470,8,3,6,7200,4200,700,700,700,300,550,300,550,600,600,700,150,400,150,450,600,600,700,150,400,150,450
5471,10,3,9,5400,5400,550,550,550,200,450,400,800,450,450,550,200,450,300,500,450,450,550,200,450,300,500
5472,7,4,5,3600,7200,550,550,550,300,450,300,450,550,550,550,150,450,150,450,400,400,400,150,450,150,450
5473,7,5,8,7200,3600,400,400,450,150,400,350,600,400,400,450,150,400,250,500,400,400,450,150,400,150,400
5474,9,3,7,6600,6000,650,650,750,150,450,400,700,500,650,750,150,400,400,700,400,400,400,150,400,400,700
5475,8,5,6,6600,6600,600,600,600,250,550,250,550,600,600,600,200,400,200,400,600,600,600,150,400,150,400
5476,6,3,7,5400,5400,800,800,800,250,750,250,750,800,800,800,150,450,250,450,750,800,800,150,450,250,450
